Concurso,Data do Sorteio,Coluna 1,Coluna 2,Coluna 3,Coluna 4,Coluna 5,Coluna 6,Ganhadores Faixa 1,Ganhadores Faixa 2,Ganhadores Faixa 3,Rateio Faixa 1,Rateio Faixa 2,Rateio Faixa 3
2273,24/06/2020,15,16,20,38,40,58,1,48,3830,"43269740,25","67956,15","1216,67"
2274,27/06/2020,8,11,17,33,40,55,0,62,2996,0,"24042,23","710,76"
2275,1/7/2020,2,4,25,36,50,53,0,51,3212,0,"43339,89","983,06"
2276,4/7/2020,5,15,18,27,49,57,0,75,5403,0,"36939,97","732,52"
2277,8/7/2020,10,22,23,37,53,60,0,89,5597,0,"31990,12","726,69"
2278,11/7/2020,8,17,34,37,43,45,0,98,6533,0,"35640,86","763,77"
2279,14/07/2020,5,12,14,20,27,28,1,120,6212,"43234926,1","19147,29","528,39"
2280,16/07/2020,28,29,31,50,58,59,0,20,1639,0,"98944,99","1724,83"
2281,18/07/2020,14,27,35,40,50,55,0,43,2462,0,"52989,08","1322,11"
2282,22/07/2020,12,27,30,36,45,52,1,44,3467,"28456665,08","59779,92","1083,81"
2283,25/07/2020,4,24,37,43,59,60,0,41,2615,0,"39429,16","883,14"
2284,29/07/2020,4,10,12,14,36,46,0,43,3278,0,"39587,48","741,85"
2285,1/8/2020,1,7,10,12,33,42,2,160,7967,"11323343,69","15996,75","458,94"
2286,5/8/2020,9,21,30,41,42,43,0,28,1649,0,"56321,66","1366,2"
2287,8/8/2020,2,4,6,29,41,56,0,45,3261,0,"45775,06","902,38"
2288,11/8/2020,2,26,35,39,40,56,0,16,1545,0,"81484,2","1205,49"
2289,13/08/2020,6,9,34,37,38,45,0,33,2808,0,"53948,07","905,72"
2290,15/08/2020,5,18,36,44,57,60,0,96,4532,0,"25025,89","757,3"
2291,19/08/2020,12,26,31,36,37,49,0,37,3269,0,"79084,35","1278,73"
2292,22/08/2020,6,16,18,33,42,57,0,94,5865,0,"36313,4","831,43"
2293,26/08/2020,1,2,10,37,42,48,0,69,5498,0,"51206,89","918,06"
2294,29/08/2020,9,15,20,33,41,43,0,49,5779,0,"85567,49","1036,46"
2295,2/9/2020,6,13,26,28,35,41,0,162,9693,0,"33025,53","788,51"
2296,5/9/2020,1,6,21,29,36,59,2,166,8642,"47160446,98","39028,74","1070,97"
2297,9/9/2020,20,22,35,40,41,59,0,14,1200,0,"97017,77","1616,96"
2298,12/9/2020,13,17,21,31,41,49,0,46,3133,0,"41659,96","873,81"
2299,15/09/2020,2,3,19,40,44,60,0,22,1903,0,"55054,82","909,24"
2300,17/09/2020,9,21,37,39,43,54,0,76,3877,0,"29541,74","827,28"
2301,19/09/2020,17,18,35,36,47,52,0,66,4333,0,"44296,26","963,88"
2302,23/09/2020,18,22,25,27,43,44,0,126,6684,0,"27380,62","737,35"
2303,26/09/2020,3,7,17,20,48,50,0,145,8431,0,"28857,2","708,99"
2304,30/09/2020,12,21,29,54,56,57,0,90,5934,0,"47955,93","1039,05"
2305,3/10/2020,7,16,22,38,55,57,0,124,9225,0,"48190,57","925,37"
2306,7/10/2020,3,19,28,33,57,58,1,258,15713,"103029826,38","28428,45","666,83"
2307,10/10/2020,16,33,38,46,53,55,0,45,2828,0,"41739,35","948,81"
2308,14/10/2020,9,13,26,38,58,60,1,57,3408,"6648106,25","30363,18","725,47"
2309,17/10/2020,9,11,29,30,33,60,0,38,3092,0,"46985,6","824,91"
2310,20/10/2020,13,17,28,29,42,53,0,52,3573,0,"34291,23","712,94"
2311,22/10/2020,3,5,9,35,43,60,0,58,5162,0,"42990,76","690,06"
2312,24/10/2020,3,27,39,46,47,60,0,43,3773,0,"71554,38","1164,98"
2313,28/10/2020,3,20,26,45,49,58,0,66,5055,0,"54216,4","1011,24"
2314,31/10/2020,6,7,28,42,45,49,1,105,7551,"53047796,53","41171,63","817,87"
2315,4/11/2020,1,10,17,26,30,53,0,55,3898,0,"40631,54",819
2316,7/11/2020,2,11,43,49,52,56,0,56,3984,0,"57345,38","1151,51"
2317,11/11/2020,3,8,30,33,35,48,0,132,7472,0,"25311,77","638,79"
2318,14/11/2020,28,44,52,54,58,60,0,59,5014,0,"66282,12","1114,2"
2319,18/11/2020,6,17,25,35,40,49,0,51,5009,0,"74635,43","1085,59"
2320,21/11/2020,6,30,35,39,42,48,1,92,6334,"76128023,58","52821,09","1096,02"
2321,25/11/2020,14,25,28,41,43,46,1,40,2494,"3036906,71","41215,16","944,32"
2322,28/11/2020,2,5,10,29,34,41,0,65,3753,0,"27702,32","685,41"
2323,2/12/2020,20,27,35,39,50,59,0,29,1825,0,"67337,34","1528,59"
2324,5/12/2020,2,16,19,31,43,60,0,43,3451,0,"58591,46","1042,94"
2325,8/12/2020,33,34,37,46,52,60,0,27,2233,0,"68402,27","1181,53"
2326,10/12/2020,10,16,27,34,36,57,0,55,3883,0,"45721,34","925,15"
2327,12/12/2020,30,37,45,54,57,58,0,47,3521,0,"64714,34","1234,05"
2328,16/12/2020,8,11,14,39,48,53,0,67,5059,0,"49966,34","945,34"
2329,19/12/2020,12,14,28,42,45,55,2,93,6837,"26798752,27","43422,45","843,78"
2330,31/12/2020,17,20,22,35,41,42,2,1384,105342,"162625108,22","48978,81","919,27"
2331,2/1/2021,11,13,16,36,53,57,0,10,808,0,"50540,79","893,57"
2332,6/1/2021,12,33,35,36,44,52,0,32,2688,0,"49795,46","846,86"
2333,9/1/2021,9,16,31,41,53,55,0,16,1994,0,"128304,01","1470,74"
2334,13/01/2021,4,13,20,22,25,60,1,66,4609,"11854874,71","34602,68","707,86"
2335,16/01/2021,9,18,23,42,47,49,0,91,5286,0,"26442,64","650,31"
2336,20/01/2021,8,10,20,27,28,50,0,75,4701,0,"32688,93","745,02"
2337,23/01/2021,2,9,34,49,51,55,1,84,4321,"21898260,37","35529,81","986,71"
2338,26/01/2021,8,21,23,34,42,47,0,22,1692,0,"41770,96","775,88"
2339,28/01/2021,4,18,29,47,48,59,0,19,1746,0,"68776,09","1069,17"
2340,30/01/2021,16,21,28,41,49,51,0,24,2408,0,"93309,21","1328,56"
2341,3/2/2021,4,9,31,32,42,46,1,59,3548,"25099868,34","47999,27","1140,26"
2342,6/2/2021,17,20,24,27,40,60,0,35,2233,0,"51441,93","1151,85"
2343,10/2/2021,4,31,42,45,49,56,0,24,2507,0,"83892,9","1147,31"
2344,13/02/2021,11,17,25,38,52,57,0,59,4548,0,"42795,9","793,11"
2345,17/02/2021,7,16,19,22,28,55,0,75,4970,0,"30067,59","648,19"
2346,20/02/2021,3,4,11,40,42,58,0,53,4812,0,"64466,74","1014,35"
2347,24/02/2021,8,9,17,30,58,60,0,74,5504,0,"46850,78","899,85"
2348,27/02/2021,2,3,7,48,51,54,1,107,6601,"49341885,2","38652,61","895,06"
2349,3/3/2021,5,10,25,32,49,54,1,59,3150,"2780964,58","25587,57","684,65"
2350,6/3/2021,25,28,29,34,41,45,0,40,2828,0,"64050,85","1294,21"
2351,10/3/2021,19,22,35,41,47,49,0,72,4604,0,"37556,05","839,03"
2352,13/03/2021,9,17,38,41,49,55,0,102,5124,0,"31309,46","890,36"
2353,17/03/2021,3,19,34,41,48,53,0,71,5457,0,45966,"854,36"
2354,20/03/2021,6,18,25,30,42,54,2,169,6593,"22779788,25","21989,1","805,21"
2355,24/03/2021,7,30,31,41,50,56,0,29,2014,0,"78428,97","1613,3"
2356,27/03/2021,3,10,25,36,51,58,1,100,5821,"27070907,55","27164,44","666,66"
2357,31/03/2021,19,28,30,34,40,51,0,18,1287,0,"81867,39","1635,71"
2358,3/4/2021,5,9,11,16,43,57,0,66,3627,0,"23700,03","616,09"
2359,6/4/2021,31,32,39,42,43,51,0,17,1053,0,"72013,51","1660,87"
2360,8/4/2021,10,15,21,24,29,45,0,36,3646,0,"58470,79","824,75"
2361,10/4/2021,14,21,22,29,35,46,0,61,3782,0,"42932,72","989,23"
2362,14/04/2021,3,20,22,32,35,50,0,41,3883,0,"75848,58","1144,1"
2363,17/04/2021,6,14,24,34,39,58,1,77,5169,"40076100,78","49919,36","1062,31"
2364,22/04/2021,20,33,42,44,51,56,0,180,1719,0,"8467,06","1266,57"
2365,24/04/2021,1,17,28,37,44,50,0,40,2940,0,"60015,09","1166,47"
2366,28/04/2021,4,27,33,35,38,41,0,76,4869,0,"37685,71","840,33"
2367,30/04/2021,5,23,29,34,53,60,0,63,4551,0,"40222,88","795,44"
2368,4/5/2021,4,7,13,25,36,58,1,152,7476,"37429107,24","17748,32","515,5"
2369,6/5/2021,4,9,17,19,37,60,0,47,3447,0,"30966,61","603,18"
2370,8/5/2021,7,31,37,42,44,56,0,29,3835,0,"87322,2","943,32"
2371,12/5/2021,4,15,30,36,39,48,0,53,3480,0,"56726,39","1234,19"
2372,15/05/2021,3,19,25,44,46,57,0,128,7636,0,"28213,14","675,61"
2373,19/05/2021,23,24,26,44,49,60,0,72,5432,0,"51363,16","972,58"
2374,22/05/2021,12,13,25,37,39,41,0,125,8177,0,"35344,96","771,87"
2375,26/05/2021,2,6,44,46,53,58,0,144,8909,0,"42488,96","981,09"
2376,29/05/2021,12,14,17,18,19,22,2,433,19908,"47341439,63","18922,04","587,93"
2377,2/6/2021,5,18,29,35,43,44,0,35,2890,0,"51216,97","886,1"
2378,5/6/2021,11,37,38,41,49,54,0,33,2518,0,"67079,61","1255,88"
2379,9/6/2021,2,8,26,32,46,56,0,72,4222,0,"35139,46","856,07"
2380,12/6/2021,11,16,20,24,39,53,1,59,5566,"43258691,06","65129,22","986,24"
2381,16/06/2021,7,23,32,41,42,47,0,37,2458,0,"45372,62","975,69"
2382,19/06/2021,6,9,19,38,53,55,1,52,4044,"7098061,76","41816,28","768,13"
2383,23/06/2021,13,15,16,20,40,41,1,47,2151,2783717,"32152,36","1003,62"
2384,26/06/2021,9,13,22,25,26,31,0,57,3781,0,"28668,57","617,41"
2385,29/06/2021,12,24,32,37,43,60,0,32,2340,0,"44062,03","860,79"
2386,1/7/2021,11,13,16,35,49,50,0,44,3087,0,"45390,69","924,24"
2387,3/7/2021,8,26,30,31,38,48,0,30,3038,0,"89150,26","1257,64"
2388,7/7/2021,8,30,33,37,45,48,0,83,5329,0,"40247,97","895,52"
2389,10/7/2021,16,30,37,39,40,51,0,57,3887,0,"69283,28","1451,41"
2390,14/07/2021,9,13,20,22,32,56,0,102,7787,0,"48643,77","910,24"
2391,17/07/2021,5,8,13,27,36,50,1,192,13379,"76237205,1","32288,63","661,95"
2392,21/07/2021,11,15,23,25,34,53,0,31,2525,0,"52887,76","927,59"
2393,24/07/2021,26,27,28,32,38,51,0,28,2368,0,"80268,42","1355,88"
2394,28/07/2021,5,16,25,36,42,44,0,48,4144,0,"48523,22","802,92"
2395,31/07/2021,4,11,12,44,45,57,0,72,6026,0,"51378,77","876,97"
2396,4/8/2021,2,3,25,39,42,49,0,49,5934,0,"81665,84","963,36"
2397,7/8/2021,6,14,20,39,46,48,0,79,6058,0,"60862,18","1133,82"
2398,10/8/2021,8,17,30,36,54,59,1,78,5421,"60902054,13","43757,99","899,44"
2399,12/8/2021,27,35,42,44,51,52,0,34,1706,0,"45545,2","1296,71"
2400,14/08/2021,9,21,25,26,36,53,0,52,3623,0,"49503,96","1015,02"
2401,18/08/2021,8,11,13,33,38,48,0,128,8020,0,"25058,88","571,34"
2402,21/08/2021,6,22,25,29,30,60,1,128,6285,"40953827,42","30626,84","891,06"
2403,25/08/2021,10,12,14,32,33,34,0,65,2793,0,"24631,8","818,91"
2404,28/08/2021,1,19,35,40,47,54,0,43,2492,0,"49870,87","1229,33"
2405,1/9/2021,21,38,48,49,53,59,0,18,2630,0,"154808,9","1513,61"
2406,4/9/2021,8,12,29,43,54,60,0,64,5120,0,"54257,75","968,88"
2407,8/9/2021,13,17,31,43,54,55,0,45,4411,0,"62896,47","916,65"
2408,11/9/2021,4,29,30,38,43,57,1,65,4828,"46317095,04","59322,24","1140,94"
2409,15/09/2021,2,29,39,49,52,58,0,23,1364,0,"67950,86","1636,85"
2410,18/09/2021,7,10,27,35,43,59,2,93,5939,"12503139,64","31102,36","695,76"
2411,22/09/2021,7,26,29,34,43,44,0,35,2517,0,"45154,92","896,99"
2412,25/09/2021,9,16,34,36,49,60,0,37,3285,0,"59039,36","949,97"
2413,28/09/2021,3,22,37,40,41,48,0,12,1759,0,"114924,54","1120,03"
2414,30/09/2021,4,5,6,14,29,38,0,39,3415,0,"47324,83","772,08"
2415,2/10/2021,10,12,26,29,35,60,0,61,4773,0,"45170,89","824,7"
2416,6/10/2021,6,7,11,26,37,57,1,86,5658,"35714240,27","39895,6","866,28"
2417,9/10/2021,3,7,10,11,27,46,0,131,7708,0,"15067,6","365,82"
2418,13/10/2021,2,11,19,27,57,60,0,80,3919,0,"21123,67",616
2419,16/10/2021,10,35,43,48,50,53,1,31,3078,"11509541,3","83364,16","1199,42"
2420,19/10/2021,5,8,29,39,44,60,0,18,2198,0,"86921,91","1016,89"
2421,21/10/2021,2,3,32,35,48,57,0,49,3678,0,"47248,93","899,24"
2422,23/10/2021,2,7,10,20,30,46,0,110,6942,0,"26323,93","595,88"
2423,27/10/2021,16,18,38,48,51,60,0,40,3295,0,"82766,6","1435,36"
2424,30/10/2021,3,16,17,37,38,53,0,101,6968,0,"41070,64","850,44"
2425,3/11/2021,10,31,38,46,49,54,0,75,5048,0,"57727,72","1225,26"
2426,6/11/2021,5,11,24,27,32,57,0,249,15271,0,"25132,53","585,42"
2427,10/11/2021,3,19,25,37,44,56,5,680,19557,"18181413,39","11418,47","567,17"
2428,13/11/2021,3,9,25,28,29,39,0,50,4168,0,"39761,94","681,41"
2429,17/11/2021,11,37,53,55,56,60,0,31,2462,0,"63435,43","1141,05"
2430,20/11/2021,19,26,39,45,46,56,1,37,4109,"39690444,5","96493,78","1241,27"
2431,24/11/2021,8,11,22,25,26,36,0,46,2988,0,"35595,61","782,84"
2432,27/11/2021,7,29,38,40,44,52,0,21,2572,0,"100863,31","1176,47"
2433,1/12/2021,8,9,32,52,53,57,0,31,2625,0,71625,"1208,36"
2434,4/12/2021,1,2,14,28,40,51,0,37,3663,0,"75710,54","1092,5"
2435,7/12/2021,5,22,30,32,33,36,0,46,3051,0,"46912,51","1010,43"
2436,9/12/2021,5,15,28,32,38,54,1,65,4285,"39405657,46","41464,82","898,55"
2437,11/12/2021,1,19,41,46,48,55,0,16,1416,0,"101047,85","1631,11"
2438,15/12/2021,4,11,19,25,37,55,1,99,5073,"6549381,39","19581,95","545,91"
2439,18/12/2021,2,8,34,38,47,51,0,46,3008,0,"40082,94","875,67"
